id,year,stats_type,SOG,PPP,SHG,HIT,STP,FOL,SHA,GWG,P_M,GP,PPG,SHP,G,ATOI,PTS,STPA,PPA,PIM,TTOI,BLK,A,STPG,FOW,_25,HAT,MIN,FP,FP_AVG
4697392,2027,projected,143.0,9.0,,59.0,9.0,,,,-4.0,74.0,4.0,,15.0,899.96,39.0,5.0,5.0,20.0,66597.04,38.0,24.0,4.0,,,,,170.15,2.3
4697392,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697395,2023,projected,140.0,5.0,1.0,23.0,7.0,310.0,2.0,1.0,23.0,71.0,1.0,3.0,20.0,966.0,49.0,5.0,4.0,14.0,68586.0,60.0,29.0,2.0,269.0,223.0,,,200.3,2.82
4697395,2023,actual,152.0,5.0,2.0,29.0,7.0,310.0,0.0,1.0,1.0,73.0,0.0,2.0,12.0,982.23,33.0,5.0,5.0,43.0,71703.0,32.0,21.0,2.0,269.0,1604.0,,,163.9,2.25
4697395,2024,projected,131.0,6.0,1.0,27.0,7.0,396.0,1.0,2.0,18.0,67.0,1.0,1.0,12.0,978.0,34.0,5.0,5.0,38.0,65526.0,21.0,22.0,2.0,482.0,1630.0,,,153.45,2.29
4697395,2024,actual,166.0,5.0,0.0,52.0,6.0,396.0,1.0,2.0,19.0,78.0,1.0,1.0,13.0,922.58,35.0,5.0,4.0,46.0,71961.0,40.0,22.0,1.0,482.0,1630.0,,,178.7,2.29
4697395,2025,projected,171.0,5.0,,42.0,5.0,,,,13.0,77.0,1.0,,12.0,948.0,34.0,4.0,4.0,44.0,72996.0,39.0,22.0,1.0,,,,,171.45,2.23
4697395,2025,actual,158.0,6.0,2.0,110.0,8.0,481.0,0.0,1.0,17.0,79.0,2.0,2.0,17.0,1002.75,45.0,4.0,4.0,36.0,79217.0,54.0,28.0,4.0,542.0,1791.0,,,211.5,2.68
4697395,2026,projected,171.0,6.0,2.0,74.0,10.0,,2.0,,16.0,78.0,2.0,4.0,16.0,996.0,44.0,6.0,4.0,40.0,77688.0,47.0,28.0,4.0,,,,,207.65,2.66
4697395,2026,actual,138.0,15.0,2.0,75.0,19.0,540.0,2.0,3.0,-8.0,64.0,4.0,4.0,18.0,1149.12,44.0,13.0,11.0,34.0,73544.0,35.0,26.0,6.0,580.0,1537.0,,,201.0,3.14
4697395,2027,projected,155.0,12.0,2.0,78.0,16.0,,2.0,,-1.0,70.0,3.0,4.0,18.0,1136.2,45.0,11.0,9.0,35.0,79534.0,39.0,27.0,5.0,,,,,205.05,2.93
4697395,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697396,2023,projected,138.0,9.0,1.0,73.0,9.0,17.0,0.0,0.0,8.0,70.0,3.0,1.0,19.0,912.0,46.0,6.0,6.0,22.0,63840.0,22.0,27.0,3.0,9.0,266.0,1.0,,185.8,2.65
4697396,2023,actual,187.0,5.0,1.0,73.0,6.0,17.0,0.0,0.0,10.0,82.0,0.0,1.0,14.0,972.21,39.0,5.0,5.0,12.0,79721.0,48.0,25.0,1.0,9.0,1604.0,1.0,,183.55,2.24
4697396,2024,projected,112.0,2.0,2.0,58.0,2.0,195.0,1.0,9.0,7.0,69.0,13.0,3.0,9.0,948.0,25.0,2.0,2.0,10.0,65412.0,19.0,16.0,15.0,157.0,1840.0,,,135.3,1.96
4697396,2024,actual,176.0,20.0,2.0,103.0,23.0,195.0,1.0,9.0,23.0,81.0,13.0,3.0,33.0,1125.0,67.0,8.0,7.0,14.0,91125.0,52.0,34.0,15.0,157.0,1840.0,,,284.8,3.52
4697396,2025,projected,173.0,17.0,2.0,103.0,21.0,,2.0,,18.0,82.0,9.0,4.0,26.0,1074.0,55.0,10.0,8.0,16.0,88068.0,49.0,29.0,11.0,,,,,241.05,2.94
4697396,2025,actual,204.0,19.0,5.0,92.0,26.0,100.0,2.0,2.0,12.0,73.0,7.0,7.0,32.0,1161.36,67.0,14.0,12.0,16.0,84779.0,51.0,35.0,12.0,52.0,1590.0,,,286.7,3.93
4697396,2026,projected,198.0,20.0,3.0,101.0,26.0,,3.0,,20.0,76.0,8.0,6.0,33.0,1164.0,71.0,15.0,12.0,16.0,88464.0,50.0,38.0,11.0,,,,,290.6,3.82
4697396,2026,actual,224.0,21.0,4.0,81.0,27.0,47.0,2.0,7.0,6.0,71.0,5.0,6.0,32.0,1132.77,66.0,18.0,16.0,23.0,80427.0,27.0,34.0,9.0,32.0,1541.0,1.0,,286.1,4.03
4697396,2027,projected,214.0,21.0,4.0,89.0,29.0,,4.0,,9.0,74.0,6.0,8.0,33.0,1175.28,68.0,19.0,15.0,20.0,86970.72,33.0,35.0,10.0,,,,,283.4,3.83
4697396,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697397,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697397,2023,actual,44.0,0.0,0.0,83.0,0.0,40.0,0.0,1.0,0.0,51.0,0.0,0.0,3.0,575.12,9.0,0.0,0.0,27.0,29331.0,16.0,6.0,0.0,22.0,691.0,,,62.8,1.23
4697397,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697397,2024,actual,56.0,1.0,0.0,85.0,1.0,20.0,0.0,0.0,-1.0,38.0,1.0,0.0,6.0,682.29,9.0,0.0,0.0,29.0,25927.0,14.0,3.0,1.0,27.0,570.0,,,69.0,1.82
4697397,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697397,2025,actual,178.0,13.0,0.0,164.0,13.0,82.0,0.0,8.0,21.0,77.0,6.0,0.0,26.0,1009.47,63.0,7.0,7.0,10.0,77729.0,50.0,37.0,6.0,61.0,1570.0,1.0,,263.4,3.42
4697397,2026,projected,209.0,19.0,,171.0,19.0,,,,19.0,78.0,8.0,,31.0,978.0,72.0,11.0,11.0,28.0,76284.0,49.0,41.0,8.0,,,,,296.35,3.8
4697397,2026,actual,162.0,8.0,0.0,129.0,8.0,33.0,0.0,2.0,13.0,59.0,4.0,0.0,22.0,1095.24,51.0,4.0,4.0,20.0,64619.0,41.0,29.0,4.0,31.0,1293.0,1.0,,218.9,3.71
4697397,2027,projected,206.0,10.0,,169.0,10.0,,,,12.0,79.0,5.0,,28.0,1049.33,65.0,5.0,5.0,27.0,82897.07,52.0,37.0,5.0,,,,,273.4,3.46
4697397,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697400,2023,projected,58.0,2.0,0.0,13.0,2.0,8.0,0.0,0.0,-8.0,35.0,0.0,0.0,4.0,930.0,14.0,2.0,2.0,12.0,32550.0,10.0,10.0,0.0,5.0,392.0,,,59.8,1.71
4697400,2023,actual,42.0,3.0,0.0,7.0,3.0,8.0,0.0,0.0,-8.0,23.0,0.0,0.0,7.0,982.0,15.0,3.0,3.0,6.0,22586.0,15.0,8.0,0.0,5.0,424.0,,,60.2,2.62
4697400,2024,projected,157.0,12.0,0.0,24.0,12.0,112.0,0.0,0.0,-16.0,77.0,3.0,0.0,17.0,1020.0,40.0,9.0,9.0,12.0,78540.0,56.0,23.0,3.0,86.0,1098.0,,,180.15,2.34
4697400,2024,actual,84.0,2.0,0.0,23.0,2.0,112.0,0.0,0.0,-29.0,65.0,2.0,0.0,5.0,846.63,16.0,0.0,0.0,12.0,55031.0,25.0,11.0,2.0,86.0,1098.0,,,80.8,1.24
4697400,2025,projected,101.0,4.0,,29.0,4.0,,,,-18.0,75.0,2.0,,9.0,918.0,24.0,2.0,2.0,16.0,68850.0,27.0,15.0,2.0,,,,,109.65,1.46
4697400,2025,actual,72.0,2.0,0.0,24.0,2.0,214.0,0.0,1.0,-16.0,70.0,0.0,0.0,8.0,714.67,22.0,2.0,2.0,12.0,50027.0,29.0,14.0,0.0,142.0,1050.0,,,94.9,1.36
4697400,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697400,2026,actual,24.0,0.0,0.0,9.0,0.0,71.0,0.0,1.0,-2.0,29.0,0.0,0.0,3.0,746.93,8.0,0.0,0.0,6.0,21661.0,16.0,5.0,0.0,46.0,466.0,,,37.9,1.31
4697400,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697400,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697401,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697401,2023,actual,161.0,10.0,1.0,36.0,12.0,95.0,1.0,6.0,22.0,82.0,2.0,2.0,27.0,993.62,56.0,9.0,8.0,14.0,81477.0,63.0,29.0,3.0,70.0,1741.0,1.0,,239.35,2.92
4697401,2024,projected,171.0,12.0,1.0,38.0,14.0,146.0,1.0,2.0,18.0,82.0,2.0,2.0,28.0,990.0,59.0,11.0,10.0,26.0,81180.0,65.0,31.0,3.0,119.0,1854.0,,,250.05,3.05
4697401,2024,actual,134.0,5.0,0.0,26.0,5.0,146.0,0.0,2.0,-26.0,82.0,4.0,0.0,20.0,1033.05,33.0,1.0,1.0,29.0,84710.0,43.0,13.0,4.0,119.0,1854.0,,,164.6,2.01
4697401,2025,projected,149.0,7.0,,32.0,7.0,,,,-18.0,82.0,3.0,,23.0,1026.0,44.0,4.0,4.0,24.0,84132.0,51.0,21.0,3.0,,,,,193.95,2.37
4697401,2025,actual,141.0,8.0,1.0,41.0,9.0,141.0,0.0,3.0,4.0,82.0,6.0,1.0,19.0,1073.01,36.0,2.0,2.0,16.0,87987.0,60.0,17.0,7.0,96.0,1830.0,,,180.35,2.2
4697401,2026,projected,152.0,7.0,1.0,38.0,9.0,,1.0,,12.0,82.0,4.0,2.0,21.0,1056.0,39.0,4.0,3.0,20.0,86592.0,55.0,18.0,5.0,,,,,186.8,2.28
4697401,2026,actual,158.0,7.0,3.0,33.0,10.0,179.0,0.0,1.0,-2.0,82.0,4.0,3.0,20.0,1093.62,42.0,3.0,3.0,33.0,89677.0,47.0,22.0,7.0,114.0,1795.0,,,199.3,2.43
4697401,2027,projected,157.0,6.0,2.0,35.0,10.0,,2.0,,-4.0,84.0,4.0,4.0,20.0,1126.1,40.0,4.0,2.0,32.0,94592.4,50.0,20.0,6.0,,,,,194.75,2.32
4697401,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697404,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697404,2023,actual,44.0,2.0,0.0,27.0,2.0,2.0,0.0,0.0,-6.0,30.0,1.0,0.0,4.0,795.13,13.0,1.0,1.0,10.0,23854.0,17.0,9.0,1.0,1.0,512.0,,,58.7,1.96
4697404,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697404,2024,actual,110.0,2.0,0.0,38.0,2.0,13.0,0.0,3.0,-3.0,53.0,1.0,0.0,16.0,910.06,29.0,1.0,1.0,6.0,48233.0,28.0,13.0,1.0,1.0,1021.0,,,126.8,2.39
4697404,2025,projected,201.0,13.0,,68.0,13.0,,,,-24.0,72.0,4.0,,27.0,930.0,52.0,9.0,9.0,18.0,66960.0,37.0,25.0,4.0,,,,,224.05,3.11
4697404,2025,actual,68.0,5.0,0.0,47.0,5.0,0.0,0.0,1.0,-6.0,30.0,2.0,0.0,7.0,943.33,15.0,3.0,3.0,4.0,28300.0,10.0,8.0,2.0,0.0,569.0,,,70.2,2.34
4697404,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697404,2026,actual,140.0,6.0,0.0,49.0,6.0,6.0,0.0,4.0,-2.0,72.0,2.0,0.0,21.0,808.79,42.0,4.0,4.0,10.0,58233.0,31.0,21.0,2.0,3.0,1231.0,,,173.4,2.41
4697404,2027,projected,130.0,5.0,,47.0,5.0,,,,-3.0,66.0,2.0,,19.0,811.14,37.0,3.0,3.0,10.0,53534.98,29.0,18.0,2.0,,,,,153.2,2.32
4697404,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2024,actual,51.0,2.0,0.0,25.0,2.0,175.0,0.0,1.0,-1.0,51.0,0.0,0.0,8.0,686.24,22.0,2.0,2.0,4.0,34998.0,31.0,14.0,0.0,105.0,745.0,,,86.75,1.7
4697405,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2025,actual,18.0,0.0,0.0,13.0,0.0,61.0,0.0,0.0,-3.0,27.0,0.0,0.0,0.0,587.78,8.0,0.0,0.0,4.0,15870.0,14.0,8.0,0.0,40.0,344.0,,,30.8,1.14
4697405,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2026,actual,53.0,0.0,0.0,49.0,0.0,181.0,0.0,0.0,0.0,74.0,0.0,0.0,4.0,530.04,16.0,0.0,0.0,31.0,39223.0,22.0,12.0,0.0,120.0,878.0,,,80.65,1.09
4697405,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697405,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697406,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697406,2023,actual,15.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,3.0,994.0,7.0,1.0,1.0,8.0,7952.0,10.0,4.0,0.0,0.0,169.0,,,31.45,3.93
4697406,2024,projected,110.0,6.0,1.0,61.0,6.0,2.0,0.0,2.0,4.0,51.0,3.0,1.0,11.0,1008.0,25.0,3.0,3.0,38.0,51408.0,36.0,14.0,3.0,1.0,1681.0,,,140.1,2.75
4697406,2024,actual,167.0,8.0,1.0,85.0,9.0,2.0,0.0,2.0,0.0,77.0,4.0,1.0,20.0,1035.92,33.0,4.0,4.0,32.0,79766.0,49.0,13.0,5.0,1.0,1681.0,,,186.75,2.43
4697406,2025,projected,223.0,15.0,1.0,112.0,17.0,,1.0,,8.0,79.0,6.0,2.0,28.0,1086.0,46.0,10.0,9.0,48.0,85794.0,53.0,18.0,7.0,,,,,250.95,3.18
4697406,2025,actual,142.0,8.0,0.0,75.0,8.0,2.0,0.0,2.0,-9.0,81.0,6.0,0.0,25.0,1011.75,43.0,2.0,2.0,49.0,81952.0,54.0,18.0,6.0,0.0,1771.0,1.0,,217.5,2.69
4697406,2026,projected,175.0,13.0,,89.0,13.0,,,,7.0,80.0,7.0,,29.0,1038.0,50.0,6.0,6.0,62.0,83040.0,55.0,21.0,7.0,,,,,250.15,3.13
4697406,2026,actual,61.0,4.0,0.0,27.0,4.0,1.0,0.0,2.0,8.0,29.0,3.0,0.0,13.0,1037.83,17.0,1.0,1.0,22.0,30097.0,25.0,4.0,3.0,1.0,660.0,,,93.95,3.24
4697406,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697406,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697407,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697407,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697407,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697407,2024,actual,90.0,4.0,0.0,27.0,4.0,61.0,0.0,3.0,12.0,63.0,1.0,0.0,14.0,916.41,34.0,3.0,3.0,22.0,57734.0,29.0,20.0,1.0,48.0,1214.0,,,138.2,2.19
4697407,2025,projected,126.0,10.0,,37.0,10.0,,,,17.0,74.0,3.0,,18.0,930.0,40.0,7.0,7.0,36.0,68820.0,33.0,22.0,3.0,,,,,174.2,2.35
4697407,2025,actual,111.0,9.0,0.0,26.0,9.0,151.0,0.0,2.0,-7.0,54.0,1.0,0.0,13.0,964.44,27.0,8.0,8.0,14.0,52080.0,26.0,14.0,1.0,90.0,1041.0,,,124.35,2.3
4697407,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697407,2026,actual,110.0,7.0,0.0,45.0,7.0,90.0,0.0,3.0,-9.0,74.0,2.0,0.0,12.0,862.14,25.0,5.0,5.0,22.0,63798.0,17.0,13.0,2.0,76.0,1366.0,,,121.0,1.64
4697407,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697407,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697409,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697409,2023,actual,53.0,2.0,0.0,63.0,2.0,12.0,0.0,1.0,-19.0,43.0,1.0,0.0,6.0,745.65,10.0,1.0,1.0,24.0,32063.0,21.0,4.0,1.0,7.0,684.0,,,70.55,1.64
4697409,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697409,2024,actual,145.0,14.0,0.0,127.0,14.0,18.0,0.0,4.0,-16.0,77.0,8.0,0.0,27.0,942.42,38.0,6.0,6.0,21.0,72566.0,45.0,11.0,8.0,11.0,1454.0,,,199.95,2.6
4697409,2025,projected,143.0,11.0,,129.0,11.0,,,,-18.0,78.0,6.0,,24.0,936.0,38.0,5.0,5.0,22.0,73008.0,37.0,14.0,6.0,,,,,186.65,2.39
4697409,2025,actual,122.0,12.0,0.0,174.0,12.0,13.0,0.0,3.0,0.0,82.0,6.0,0.0,22.0,953.68,46.0,6.0,6.0,56.0,78202.0,56.0,24.0,6.0,5.0,1674.0,,,229.9,2.8
4697409,2026,projected,135.0,13.0,,152.0,13.0,,,,8.0,77.0,7.0,,24.0,954.0,49.0,6.0,6.0,42.0,73458.0,49.0,25.0,7.0,,,,,226.45,2.94
4697409,2026,actual,86.0,7.0,0.0,153.0,7.0,15.0,0.0,2.0,-7.0,69.0,1.0,0.0,15.0,913.81,36.0,6.0,6.0,43.0,63053.0,36.0,21.0,1.0,5.0,1397.0,,,169.3,2.45
4697409,2027,projected,100.0,10.0,,153.0,10.0,,,,-7.0,74.0,3.0,,17.0,948.53,39.0,7.0,7.0,41.0,70191.0,42.0,22.0,3.0,,,,,183.3,2.48
4697409,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697411,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697411,2023,actual,30.0,3.0,0.0,33.0,3.0,66.0,0.0,0.0,1.0,20.0,0.0,0.0,2.0,774.1,9.0,3.0,3.0,12.0,15482.0,3.0,7.0,0.0,43.0,374.0,,,39.8,1.99
4697411,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697411,2024,actual,97.0,2.0,1.0,119.0,3.0,251.0,0.0,1.0,10.0,72.0,2.0,1.0,13.0,884.58,26.0,0.0,0.0,66.0,63690.0,41.0,13.0,3.0,198.0,1489.0,,,159.65,2.22
4697411,2025,projected,135.0,5.0,1.0,118.0,7.0,,1.0,,8.0,76.0,3.0,2.0,18.0,870.0,34.0,3.0,2.0,72.0,66120.0,51.0,16.0,4.0,,,,,200.05,2.63
4697411,2025,actual,119.0,9.0,2.0,138.0,13.0,172.0,2.0,2.0,-11.0,78.0,3.0,4.0,13.0,1024.79,34.0,8.0,6.0,60.0,79934.0,47.0,21.0,5.0,208.0,1907.0,,,192.05,2.46
4697411,2026,projected,129.0,11.0,2.0,131.0,15.0,,2.0,,-14.0,77.0,4.0,4.0,16.0,1008.0,35.0,9.0,7.0,64.0,77616.0,51.0,19.0,6.0,,,,,202.35,2.63
4697411,2026,actual,129.0,3.0,1.0,96.0,4.0,250.0,0.0,2.0,12.0,77.0,1.0,1.0,13.0,1001.62,35.0,2.0,2.0,83.0,77125.0,52.0,22.0,2.0,262.0,1906.0,,,198.35,2.58
4697411,2027,projected,127.0,4.0,1.0,109.0,6.0,,1.0,,8.0,79.0,1.0,2.0,13.0,953.85,36.0,4.0,3.0,83.0,75353.99,53.0,23.0,2.0,,,,,201.15,2.55
4697411,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2024,actual,20.0,2.0,0.0,13.0,2.0,4.0,0.0,1.0,-5.0,15.0,1.0,0.0,2.0,740.2,8.0,1.0,1.0,2.0,11103.0,4.0,6.0,1.0,4.0,245.0,,,29.8,1.99
4697412,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2025,actual,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,-3.0,9.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,5328.0,0.0,0.0,0.0,0.0,122.0,,,2.65,0.29
4697412,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2026,actual,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,635.33,1.0,0.0,0.0,0.0,1906.0,1.0,1.0,0.0,0.0,40.0,,,3.1,1.03
4697412,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697412,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697413,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697413,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697413,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697413,2024,actual,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,2.0,17.0,,,0.6,0.6
4697413,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697413,2025,actual,80.0,3.0,0.0,46.0,3.0,187.0,0.0,1.0,6.0,73.0,1.0,0.0,11.0,761.04,25.0,2.0,2.0,8.0,55556.0,37.0,14.0,1.0,161.0,1255.0,,,111.1,1.52
4697413,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697413,2026,actual,147.0,5.0,0.0,79.0,5.0,129.0,0.0,1.0,6.0,82.0,1.0,0.0,20.0,929.2,41.0,4.0,4.0,22.0,76194.0,21.0,21.0,1.0,107.0,1545.0,1.0,,175.15,2.14
4697413,2027,projected,144.0,4.0,,74.0,4.0,,,,7.0,82.0,1.0,,19.0,875.62,40.0,3.0,3.0,19.0,71801.0,24.0,21.0,1.0,,,,,166.4,2.03
4697413,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2025,actual,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,666.0,1.0,0.0,0.0,0.0,3330.0,3.0,1.0,0.0,0.0,77.0,,,5.8,1.16
4697414,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2026,actual,25.0,0.0,0.0,100.0,0.0,5.0,0.0,0.0,-6.0,40.0,0.0,0.0,1.0,610.92,5.0,0.0,0.0,38.0,24437.0,18.0,4.0,0.0,2.0,540.0,,,55.25,1.38
4697414,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697414,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2024,actual,5.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,-5.0,7.0,0.0,0.0,0.0,451.29,1.0,0.0,0.0,4.0,3159.0,6.0,1.0,0.0,11.0,87.0,,,8.65,1.24
4697437,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2025,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2026,actual,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,480.33,0.0,0.0,0.0,0.0,1441.0,4.0,0.0,0.0,2.0,40.0,,,2.6,0.87
4697437,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697437,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697438,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697438,2023,actual,125.0,5.0,0.0,18.0,5.0,4.0,0.0,1.0,-15.0,77.0,2.0,0.0,12.0,818.83,32.0,3.0,3.0,26.0,63050.0,10.0,20.0,2.0,5.0,1318.0,,,131.55,1.71
4697438,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697438,2024,actual,226.0,7.0,0.0,26.0,7.0,12.0,0.0,5.0,10.0,82.0,3.0,0.0,28.0,983.55,50.0,4.0,4.0,28.0,80651.0,18.0,22.0,3.0,3.0,1578.0,,,220.1,2.68
4697438,2025,projected,251.0,10.0,,31.0,10.0,,,,8.0,81.0,4.0,,33.0,1008.0,62.0,6.0,6.0,32.0,81648.0,22.0,29.0,4.0,,,,,256.85,3.17
4697438,2025,actual,173.0,18.0,0.0,30.0,18.0,10.0,0.0,3.0,-1.0,77.0,6.0,0.0,27.0,1091.04,68.0,12.0,12.0,34.0,84010.0,16.0,41.0,6.0,2.0,1701.0,1.0,,252.25,3.28
4697438,2026,projected,213.0,22.0,,33.0,22.0,,,,8.0,80.0,8.0,,33.0,1062.0,69.0,14.0,14.0,32.0,84960.0,19.0,36.0,8.0,,,,,268.05,3.35
4697438,2026,actual,159.0,5.0,0.0,16.0,5.0,16.0,0.0,4.0,6.0,82.0,3.0,0.0,25.0,959.06,47.0,2.0,2.0,28.0,78643.0,19.0,22.0,3.0,8.0,1663.0,,,191.85,2.34
4697438,2027,projected,175.0,7.0,,22.0,7.0,,,,6.0,84.0,3.0,,28.0,966.44,54.0,4.0,4.0,30.0,81181.04,19.0,26.0,3.0,,,,,211.45,2.52
4697438,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2024,actual,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,753.33,1.0,0.0,0.0,2.0,2260.0,2.0,0.0,0.0,0.0,45.0,,,7.05,2.35
4697441,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2025,actual,41.0,2.0,0.0,67.0,2.0,11.0,0.0,1.0,-4.0,32.0,2.0,0.0,10.0,749.19,12.0,0.0,0.0,2.0,23974.0,17.0,2.0,2.0,4.0,516.0,,,63.45,1.98
4697441,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2026,actual,7.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,-3.0,9.0,0.0,0.0,1.0,610.67,1.0,0.0,0.0,4.0,5496.0,1.0,0.0,0.0,1.0,136.0,,,8.35,0.93
4697441,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697441,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697442,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697442,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697442,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
